2017-08-03 16:03:00.488 INFO  [restartedMain] c.s.s.SpringBootSkeletonApplication [StartupInfoLogger.java : 48] - Starting SpringBootSkeletonApplication on LAPTOP-0E5JL9PN with PID 5472 (D:\idea\SpringBootSkeleton\skeleton\target\classes started by songx in D:\idea\SpringBootSkeleton)
2017-08-03 16:07:59.736 INFO  [http-nio-8080-exec-1] c.s.skeleton.aop.LoggingAspect [LoggingAspect.java : 22] - The method [ ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(HttpServletRequest,HttpServletResponse) ] begins with Parameters: [org.apache.catalina.core.ApplicationHttpRequest@39744e9d, org.apache.catalina.connector.ResponseFacade@1af61533]
2017-08-03 16:07:59.744 INFO  [http-nio-8080-exec-1] c.s.skeleton.aop.LoggingAspect [LoggingAspect.java : 27] - The method [ ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(HttpServletRequest,HttpServletResponse) ] ends with Result: ModelAndView: reference to view with name 'error'; model is {timestamp=Thu Aug 03 16:07:59 CST 2017, status=401, error=Unauthorized, message=Full authentication is required to access this resource., path=/beans}
2017-08-03 16:08:09.565 INFO  [http-nio-8080-exec-3] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 36] - 经过JWTAuthenticationTokenFilter
2017-08-03 16:08:09.569 INFO  [http-nio-8080-exec-3] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 42] - Token无效
2017-08-03 16:08:09.572 INFO  [http-nio-8080-exec-3] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 36] - 经过JWTAuthenticationTokenFilter
2017-08-03 16:08:09.575 INFO  [http-nio-8080-exec-3] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 42] - Token无效
2017-08-03 16:08:09.593 INFO  [http-nio-8080-exec-3] c.s.skeleton.aop.LoggingAspect [LoggingAspect.java : 22] - The method [ ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(HttpServletRequest,HttpServletResponse) ] begins with Parameters: [org.apache.catalina.core.ApplicationHttpRequest@572a3ff9, org.apache.catalina.connector.ResponseFacade@1af61533]
2017-08-03 16:08:09.624 INFO  [http-nio-8080-exec-3] c.s.skeleton.aop.LoggingAspect [LoggingAspect.java : 27] - The method [ ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(HttpServletRequest,HttpServletResponse) ] ends with Result: ModelAndView: reference to view with name 'error'; model is {timestamp=Thu Aug 03 16:08:09 CST 2017, status=401, error=Unauthorized, message=Full authentication is required to access this resource., path=/beans}
2017-08-03 16:08:09.659 INFO  [http-nio-8080-exec-4] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 36] - 经过JWTAuthenticationTokenFilter
2017-08-03 16:08:09.660 INFO  [http-nio-8080-exec-4] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 42] - Token无效
2017-08-03 16:08:09.660 INFO  [http-nio-8080-exec-4] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 36] - 经过JWTAuthenticationTokenFilter
2017-08-03 16:08:09.661 INFO  [http-nio-8080-exec-4] c.s.s.s.f.JWTAuthenticationTokenFilter [JWTAuthenticationTokenFilter.java : 42] - Token无效
